date_created,problem_type,market,call_type,number_of_calls
2/20/22,type_5,market_1,repeat_call_4,3
2/20/22,type_5,market_1,repeat_call_5,7
2/20/22,type_5,market_1,repeat_call_6,5
2/20/22,type_5,market_1,repeat_call_7,9
2/20/22,type_4,market_1,initial_call,2
2/20/22,type_4,market_1,repeat_call_1,1
2/20/22,type_4,market_1,repeat_call_2,0
2/20/22,type_4,market_1,repeat_call_3,0
2/20/22,type_4,market_1,repeat_call_4,0
2/20/22,type_4,market_1,repeat_call_5,0
2/20/22,type_4,market_1,repeat_call_6,0
2/20/22,type_4,market_1,repeat_call_7,0
2/20/22,type_3,market_1,initial_call,9
2/20/22,type_3,market_1,repeat_call_1,5
2/20/22,type_3,market_1,repeat_call_2,1
2/20/22,type_3,market_1,repeat_call_3,3
2/20/22,type_3,market_1,repeat_call_4,2
2/20/22,type_3,market_1,repeat_call_5,0
2/20/22,type_3,market_1,repeat_call_6,0
2/20/22,type_3,market_1,repeat_call_7,1
2/20/22,type_5,market_3,initial_call,104
2/20/22,type_5,market_3,repeat_call_1,5
2/20/22,type_5,market_3,repeat_call_2,5
2/20/22,type_5,market_3,repeat_call_3,2
2/20/22,type_5,market_3,repeat_call_4,1
2/20/22,type_5,market_3,repeat_call_5,2
2/20/22,type_5,market_3,repeat_call_6,0
2/20/22,type_5,market_3,repeat_call_7,1
2/20/22,type_1,market_3,initial_call,5
2/20/22,type_1,market_3,repeat_call_1,3
2/20/22,type_1,market_3,repeat_call_2,8
2/20/22,type_1,market_3,repeat_call_3,3
2/20/22,type_1,market_3,repeat_call_4,0
2/20/22,type_1,market_3,repeat_call_5,6
2/20/22,type_1,market_3,repeat_call_6,3
2/20/22,type_1,market_3,repeat_call_7,5
2/20/22,type_3,market_3,initial_call,6
2/20/22,type_3,market_3,repeat_call_1,3
2/20/22,type_3,market_3,repeat_call_2,0
2/20/22,type_3,market_3,repeat_call_3,6
2/20/22,type_3,market_3,repeat_call_4,2
2/20/22,type_3,market_3,repeat_call_5,0
2/20/22,type_3,market_3,repeat_call_6,1
2/20/22,type_3,market_3,repeat_call_7,0
2/20/22,type_2,market_3,initial_call,27
2/20/22,type_2,market_3,repeat_call_1,1
2/20/22,type_2,market_3,repeat_call_2,0
2/20/22,type_2,market_3,repeat_call_3,1
2/20/22,type_2,market_3,repeat_call_4,1
2/20/22,type_2,market_3,repeat_call_5,0
2/20/22,type_2,market_3,repeat_call_6,1
2/20/22,type_2,market_3,repeat_call_7,0
2/20/22,type_4,market_3,initial_call,0
2/20/22,type_4,market_3,repeat_call_1,0
2/20/22,type_4,market_3,repeat_call_2,0
2/20/22,type_4,market_3,repeat_call_3,0
2/20/22,type_4,market_3,repeat_call_4,0
2/20/22,type_4,market_3,repeat_call_5,0
2/20/22,type_4,market_3,repeat_call_6,0
2/20/22,type_4,market_3,repeat_call_7,0
2/20/22,type_1,market_2,initial_call,1
2/20/22,type_1,market_2,repeat_call_1,0
2/20/22,type_1,market_2,repeat_call_2,0
2/20/22,type_1,market_2,repeat_call_3,0
2/20/22,type_1,market_2,repeat_call_4,0
2/20/22,type_1,market_2,repeat_call_5,0
2/20/22,type_1,market_2,repeat_call_6,0
2/20/22,type_1,market_2,repeat_call_7,0
2/20/22,type_2,market_2,initial_call,3
2/20/22,type_2,market_2,repeat_call_1,0
2/20/22,type_2,market_2,repeat_call_2,1
2/20/22,type_2,market_2,repeat_call_3,0
2/20/22,type_2,market_2,repeat_call_4,2
2/20/22,type_2,market_2,repeat_call_5,0
2/20/22,type_2,market_2,repeat_call_6,0
2/20/22,type_2,market_2,repeat_call_7,0
2/20/22,type_5,market_2,initial_call,14
2/20/22,type_5,market_2,repeat_call_1,1
2/20/22,type_5,market_2,repeat_call_2,1
2/20/22,type_5,market_2,repeat_call_3,0
2/20/22,type_5,market_2,repeat_call_4,0
2/20/22,type_5,market_2,repeat_call_5,0
2/20/22,type_5,market_2,repeat_call_6,0
2/20/22,type_5,market_2,repeat_call_7,1
2/20/22,type_3,market_2,initial_call,0
2/20/22,type_3,market_2,repeat_call_1,0
2/20/22,type_3,market_2,repeat_call_2,0
2/20/22,type_3,market_2,repeat_call_3,0
2/20/22,type_3,market_2,repeat_call_4,0
2/20/22,type_3,market_2,repeat_call_5,0
2/20/22,type_3,market_2,repeat_call_6,0
2/20/22,type_3,market_2,repeat_call_7,0
2/20/22,type_4,market_2,initial_call,0
2/20/22,type_4,market_2,repeat_call_1,0
2/20/22,type_4,market_2,repeat_call_2,0
2/20/22,type_4,market_2,repeat_call_3,0
2/20/22,type_4,market_2,repeat_call_4,0
2/20/22,type_4,market_2,repeat_call_5,0
2/20/22,type_4,market_2,repeat_call_6,0
2/20/22,type_4,market_2,repeat_call_7,0
2/21/22,type_1,market_1,initial_call,18
2/21/22,type_1,market_1,repeat_call_1,4
2/21/22,type_1,market_1,repeat_call_2,0
2/21/22,type_1,market_1,repeat_call_3,0
2/21/22,type_1,market_1,repeat_call_4,1
2/21/22,type_1,market_1,repeat_call_5,2
2/21/22,type_1,market_1,repeat_call_6,0
2/21/22,type_1,market_1,repeat_call_7,1
2/21/22,type_5,market_1,initial_call,198
2/21/22,type_5,market_1,repeat_call_1,16
2/21/22,type_5,market_1,repeat_call_2,16
2/21/22,type_5,market_1,repeat_call_3,8
2/21/22,type_5,market_1,repeat_call_4,6
2/21/22,type_5,market_1,repeat_call_5,7
2/21/22,type_5,market_1,repeat_call_6,2
2/21/22,type_5,market_1,repeat_call_7,14
2/21/22,type_2,market_1,initial_call,241
2/21/22,type_2,market_1,repeat_call_1,9
2/21/22,type_2,market_1,repeat_call_2,15
2/21/22,type_2,market_1,repeat_call_3,5
2/21/22,type_2,market_1,repeat_call_4,7
2/21/22,type_2,market_1,repeat_call_5,7
2/21/22,type_2,market_1,repeat_call_6,5
2/21/22,type_2,market_1,repeat_call_7,9
2/21/22,type_4,market_1,initial_call,5
2/21/22,type_4,market_1,repeat_call_1,0
2/21/22,type_4,market_1,repeat_call_2,0
2/21/22,type_4,market_1,repeat_call_3,0
2/21/22,type_4,market_1,repeat_call_4,0
2/21/22,type_4,market_1,repeat_call_5,0
2/21/22,type_4,market_1,repeat_call_6,0
2/21/22,type_4,market_1,repeat_call_7,0
2/21/22,type_3,market_1,initial_call,23
2/21/22,type_3,market_1,repeat_call_1,1
2/21/22,type_3,market_1,repeat_call_2,1
2/21/22,type_3,market_1,repeat_call_3,0
2/21/22,type_3,market_1,repeat_call_4,4
2/21/22,type_3,market_1,repeat_call_5,1
2/21/22,type_3,market_1,repeat_call_6,0
2/21/22,type_3,market_1,repeat_call_7,1
2/21/22,type_3,market_3,initial_call,14
2/21/22,type_3,market_3,repeat_call_1,0
2/21/22,type_3,market_3,repeat_call_2,5
2/21/22,type_3,market_3,repeat_call_3,2
2/21/22,type_3,market_3,repeat_call_4,1
2/21/22,type_3,market_3,repeat_call_5,1
2/21/22,type_3,market_3,repeat_call_6,0
2/21/22,type_3,market_3,repeat_call_7,2
2/21/22,type_1,market_3,initial_call,4
2/21/22,type_1,market_3,repeat_call_1,7
2/21/22,type_1,market_3,repeat_call_2,2
2/21/22,type_1,market_3,repeat_call_3,0
2/21/22,type_1,market_3,repeat_call_4,6
2/21/22,type_1,market_3,repeat_call_5,3
2/21/22,type_1,market_3,repeat_call_6,5
2/21/22,type_1,market_3,repeat_call_7,13
2/21/22,type_2,market_3,initial_call,38
2/21/22,type_2,market_3,repeat_call_1,2
2/21/22,type_2,market_3,repeat_call_2,1
2/21/22,type_2,market_3,repeat_call_3,1
2/21/22,type_2,market_3,repeat_call_4,1
2/21/22,type_2,market_3,repeat_call_5,0
2/21/22,type_2,market_3,repeat_call_6,0
2/21/22,type_2,market_3,repeat_call_7,0
2/21/22,type_5,market_3,initial_call,131
2/21/22,type_5,market_3,repeat_call_1,10
2/21/22,type_5,market_3,repeat_call_2,3
2/21/22,type_5,market_3,repeat_call_3,1
2/21/22,type_5,market_3,repeat_call_4,3
2/21/22,type_5,market_3,repeat_call_5,0
2/21/22,type_5,market_3,repeat_call_6,2
2/21/22,type_5,market_3,repeat_call_7,1
2/21/22,type_4,market_3,initial_call,0
2/21/22,type_4,market_3,repeat_call_1,0
2/21/22,type_4,market_3,repeat_call_2,0
2/21/22,type_4,market_3,repeat_call_3,0
2/21/22,type_4,market_3,repeat_call_4,0
2/21/22,type_4,market_3,repeat_call_5,0
2/21/22,type_4,market_3,repeat_call_6,0
2/21/22,type_4,market_3,repeat_call_7,0
2/21/22,type_1,market_2,initial_call,1
2/21/22,type_1,market_2,repeat_call_1,0
2/21/22,type_1,market_2,repeat_call_2,0
2/21/22,type_1,market_2,repeat_call_3,0
2/21/22,type_1,market_2,repeat_call_4,0
2/21/22,type_1,market_2,repeat_call_5,0
2/21/22,type_1,market_2,repeat_call_6,0
2/21/22,type_1,market_2,repeat_call_7,0
2/21/22,type_4,market_2,initial_call,1
2/21/22,type_4,market_2,repeat_call_1,0
2/21/22,type_4,market_2,repeat_call_2,0
2/21/22,type_4,market_2,repeat_call_3,0
2/21/22,type_4,market_2,repeat_call_4,0
2/21/22,type_4,market_2,repeat_call_5,0
2/21/22,type_4,market_2,repeat_call_6,0
2/21/22,type_4,market_2,repeat_call_7,0
2/21/22,type_2,market_2,initial_call,18
2/21/22,type_2,market_2,repeat_call_1,1
2/21/22,type_2,market_2,repeat_call_2,0
2/21/22,type_2,market_2,repeat_call_3,0
2/21/22,type_2,market_2,repeat_call_4,1
2/21/22,type_2,market_2,repeat_call_5,0
2/21/22,type_2,market_2,repeat_call_6,0
2/21/22,type_2,market_2,repeat_call_7,3
2/21/22,type_5,market_2,initial_call,20
2/21/22,type_5,market_2,repeat_call_1,1
2/21/22,type_5,market_2,repeat_call_2,1
2/21/22,type_5,market_2,repeat_call_3,0
2/21/22,type_5,market_2,repeat_call_4,0
2/21/22,type_5,market_2,repeat_call_5,0
2/21/22,type_5,market_2,repeat_call_6,1
2/21/22,type_5,market_2,repeat_call_7,0
2/21/22,type_3,market_2,initial_call,0
2/21/22,type_3,market_2,repeat_call_1,0
2/21/22,type_3,market_2,repeat_call_2,0
2/21/22,type_3,market_2,repeat_call_3,0
2/21/22,type_3,market_2,repeat_call_4,0
2/21/22,type_3,market_2,repeat_call_5,0
2/21/22,type_3,market_2,repeat_call_6,0
2/21/22,type_3,market_2,repeat_call_7,0
2/22/22,type_4,market_1,initial_call,9
2/22/22,type_4,market_1,repeat_call_1,0
2/22/22,type_4,market_1,repeat_call_2,0
2/22/22,type_4,market_1,repeat_call_3,0
2/22/22,type_4,market_1,repeat_call_4,1
2/22/22,type_4,market_1,repeat_call_5,0
2/22/22,type_4,market_1,repeat_call_6,1
2/22/22,type_4,market_1,repeat_call_7,1
2/22/22,type_3,market_1,initial_call,15
2/22/22,type_3,market_1,repeat_call_1,4
2/22/22,type_3,market_1,repeat_call_2,1
2/22/22,type_3,market_1,repeat_call_3,0
2/22/22,type_3,market_1,repeat_call_4,1
2/22/22,type_3,market_1,repeat_call_5,2
2/22/22,type_3,market_1,repeat_call_6,1
2/22/22,type_3,market_1,repeat_call_7,1
2/22/22,type_1,market_1,initial_call,45
2/22/22,type_1,market_1,repeat_call_1,1
2/22/22,type_1,market_1,repeat_call_2,2
2/22/22,type_1,market_1,repeat_call_3,0
2/22/22,type_1,market_1,repeat_call_4,1
2/22/22,type_1,market_1,repeat_call_5,0
2/22/22,type_1,market_1,repeat_call_6,1
2/22/22,type_1,market_1,repeat_call_7,0
2/22/22,type_5,market_1,initial_call,254
2/22/22,type_5,market_1,repeat_call_1,20
2/22/22,type_5,market_1,repeat_call_2,11
2/22/22,type_5,market_1,repeat_call_3,8
2/22/22,type_5,market_1,repeat_call_4,7
2/22/22,type_5,market_1,repeat_call_5,7
2/22/22,type_5,market_1,repeat_call_6,10
2/22/22,type_5,market_1,repeat_call_7,8
2/22/22,type_2,market_1,initial_call,300
2/22/22,type_2,market_1,repeat_call_1,21
2/22/22,type_2,market_1,repeat_call_2,14
2/22/22,type_2,market_1,repeat_call_3,11
2/22/22,type_2,market_1,repeat_call_4,8
2/22/22,type_2,market_1,repeat_call_5,2
2/22/22,type_2,market_1,repeat_call_6,13
2/22/22,type_2,market_1,repeat_call_7,14
2/22/22,type_2,market_3,initial_call,41
2/22/22,type_2,market_3,repeat_call_1,1
2/22/22,type_2,market_3,repeat_call_2,1
2/22/22,type_2,market_3,repeat_call_3,0
2/22/22,type_2,market_3,repeat_call_4,1
2/22/22,type_2,market_3,repeat_call_5,1
2/22/22,type_2,market_3,repeat_call_6,1
2/22/22,type_2,market_3,repeat_call_7,0
2/22/22,type_5,market_3,initial_call,227
2/22/22,type_5,market_3,repeat_call_1,69
2/22/22,type_5,market_3,repeat_call_2,5
2/22/22,type_5,market_3,repeat_call_3,2
2/22/22,type_5,market_3,repeat_call_4,1
2/22/22,type_5,market_3,repeat_call_5,1
2/22/22,type_5,market_3,repeat_call_6,0
2/22/22,type_5,market_3,repeat_call_7,1
2/22/22,type_1,market_3,initial_call,14
2/22/22,type_1,market_3,repeat_call_1,5
2/22/22,type_1,market_3,repeat_call_2,0
2/22/22,type_1,market_3,repeat_call_3,6
2/22/22,type_1,market_3,repeat_call_4,3
2/22/22,type_1,market_3,repeat_call_5,5
2/22/22,type_1,market_3,repeat_call_6,12
2/22/22,type_1,market_3,repeat_call_7,1
2/22/22,type_4,market_3,initial_call,2
2/22/22,type_4,market_3,repeat_call_1,1
2/22/22,type_4,market_3,repeat_call_2,0
2/22/22,type_4,market_3,repeat_call_3,0
2/22/22,type_4,market_3,repeat_call_4,0
2/22/22,type_4,market_3,repeat_call_5,0
2/22/22,type_4,market_3,repeat_call_6,0
2/22/22,type_4,market_3,repeat_call_7,1
2/22/22,type_3,market_3,initial_call,9
2/22/22,type_3,market_3,repeat_call_1,2
2/22/22,type_3,market_3,repeat_call_2,1
2/22/22,type_3,market_3,repeat_call_3,0
2/22/22,type_3,market_3,repeat_call_4,0
2/22/22,type_3,market_3,repeat_call_5,0
2/22/22,type_3,market_3,repeat_call_6,0
2/22/22,type_3,market_3,repeat_call_7,0
2/22/22,type_4,market_2,initial_call,1
2/22/22,type_4,market_2,repeat_call_1,0
2/22/22,type_4,market_2,repeat_call_2,0
2/22/22,type_4,market_2,repeat_call_3,0
2/22/22,type_4,market_2,repeat_call_4,0
2/22/22,type_4,market_2,repeat_call_5,0
2/22/22,type_4,market_2,repeat_call_6,0
2/22/22,type_4,market_2,repeat_call_7,0
2/22/22,type_1,market_2,initial_call,5
2/22/22,type_1,market_2,repeat_call_1,0
2/22/22,type_1,market_2,repeat_call_2,0
2/22/22,type_1,market_2,repeat_call_3,0
2/22/22,type_1,market_2,repeat_call_4,1
2/22/22,type_1,market_2,repeat_call_5,0
2/22/22,type_1,market_2,repeat_call_6,1
2/22/22,type_1,market_2,repeat_call_7,0
2/22/22,type_5,market_2,initial_call,23
2/22/22,type_5,market_2,repeat_call_1,1
2/22/22,type_5,market_2,repeat_call_2,4
2/22/22,type_5,market_2,repeat_call_3,0
2/22/22,type_5,market_2,repeat_call_4,0
2/22/22,type_5,market_2,repeat_call_5,1
2/22/22,type_5,market_2,repeat_call_6,1
2/22/22,type_5,market_2,repeat_call_7,0
2/22/22,type_2,market_2,initial_call,28
2/22/22,type_2,market_2,repeat_call_1,2
2/22/22,type_2,market_2,repeat_call_2,2
2/22/22,type_2,market_2,repeat_call_3,0
2/22/22,type_2,market_2,repeat_call_4,0
2/22/22,type_2,market_2,repeat_call_5,1
2/22/22,type_2,market_2,repeat_call_6,0
2/22/22,type_2,market_2,repeat_call_7,2
2/22/22,type_3,market_2,initial_call,0
2/22/22,type_3,market_2,repeat_call_1,0
2/22/22,type_3,market_2,repeat_call_2,0
2/22/22,type_3,market_2,repeat_call_3,0
2/22/22,type_3,market_2,repeat_call_4,0
2/22/22,type_3,market_2,repeat_call_5,0
2/22/22,type_3,market_2,repeat_call_6,0
2/22/22,type_3,market_2,repeat_call_7,0
2/23/22,type_1,market_1,initial_call,24
2/23/22,type_1,market_1,repeat_call_1,0
2/23/22,type_1,market_1,repeat_call_2,1
2/23/22,type_1,market_1,repeat_call_3,2
2/23/22,type_1,market_1,repeat_call_4,1
2/23/22,type_1,market_1,repeat_call_5,1
2/23/22,type_1,market_1,repeat_call_6,0
2/23/22,type_1,market_1,repeat_call_7,0
2/23/22,type_2,market_1,initial_call,295
2/23/22,type_2,market_1,repeat_call_1,3
2/23/22,type_2,market_1,repeat_call_2,11
2/23/22,type_2,market_1,repeat_call_3,5
2/23/22,type_2,market_1,repeat_call_4,7
2/23/22,type_2,market_1,repeat_call_5,14
2/23/22,type_2,market_1,repeat_call_6,4
2/23/22,type_2,market_1,repeat_call_7,6
2/23/22,type_5,market_1,initial_call,189
2/23/22,type_5,market_1,repeat_call_1,17
2/23/22,type_5,market_1,repeat_call_2,16
2/23/22,type_5,market_1,repeat_call_3,5
2/23/22,type_5,market_1,repeat_call_4,6
2/23/22,type_5,market_1,repeat_call_5,12
2/23/22,type_5,market_1,repeat_call_6,8
2/23/22,type_5,market_1,repeat_call_7,4
2/23/22,type_4,market_1,initial_call,1
2/23/22,type_4,market_1,repeat_call_1,0
2/23/22,type_4,market_1,repeat_call_2,0
2/23/22,type_4,market_1,repeat_call_3,0
2/23/22,type_4,market_1,repeat_call_4,0
2/23/22,type_4,market_1,repeat_call_5,0
2/23/22,type_4,market_1,repeat_call_6,0
2/23/22,type_4,market_1,repeat_call_7,0
2/23/22,type_3,market_1,initial_call,15
2/23/22,type_3,market_1,repeat_call_1,1
2/23/22,type_3,market_1,repeat_call_2,3
2/23/22,type_3,market_1,repeat_call_3,0
2/23/22,type_3,market_1,repeat_call_4,2
2/23/22,type_3,market_1,repeat_call_5,1
2/23/22,type_3,market_1,repeat_call_6,0
2/23/22,type_3,market_1,repeat_call_7,3
2/23/22,type_5,market_3,initial_call,259
2/23/22,type_5,market_3,repeat_call_1,4
2/23/22,type_5,market_3,repeat_call_2,2
2/23/22,type_5,market_3,repeat_call_3,3
2/23/22,type_5,market_3,repeat_call_4,2
2/23/22,type_5,market_3,repeat_call_5,3
2/23/22,type_5,market_3,repeat_call_6,7
2/23/22,type_5,market_3,repeat_call_7,11
2/23/22,type_1,market_3,initial_call,8
2/23/22,type_1,market_3,repeat_call_1,0
2/23/22,type_1,market_3,repeat_call_2,6
2/23/22,type_1,market_3,repeat_call_3,3
2/23/22,type_1,market_3,repeat_call_4,5
2/23/22,type_1,market_3,repeat_call_5,12
2/23/22,type_1,market_3,repeat_call_6,1
2/23/22,type_1,market_3,repeat_call_7,3
2/23/22,type_4,market_3,initial_call,3
2/23/22,type_4,market_3,repeat_call_1,0
2/23/22,type_4,market_3,repeat_call_2,0
2/23/22,type_4,market_3,repeat_call_3,0
2/23/22,type_4,market_3,repeat_call_4,0
2/23/22,type_4,market_3,repeat_call_5,0
2/23/22,type_4,market_3,repeat_call_6,0
2/23/22,type_4,market_3,repeat_call_7,0
2/23/22,type_3,market_3,initial_call,14
2/23/22,type_3,market_3,repeat_call_1,1
2/23/22,type_3,market_3,repeat_call_2,0
2/23/22,type_3,market_3,repeat_call_3,0
2/23/22,type_3,market_3,repeat_call_4,0
2/23/22,type_3,market_3,repeat_call_5,0
2/23/22,type_3,market_3,repeat_call_6,0
2/23/22,type_3,market_3,repeat_call_7,2
2/23/22,type_2,market_3,initial_call,32
2/23/22,type_2,market_3,repeat_call_1,2
2/23/22,type_2,market_3,repeat_call_2,1
2/23/22,type_2,market_3,repeat_call_3,2
2/23/22,type_2,market_3,repeat_call_4,1
2/23/22,type_2,market_3,repeat_call_5,0
2/23/22,type_2,market_3,repeat_call_6,1
2/23/22,type_2,market_3,repeat_call_7,1
2/23/22,type_1,market_2,initial_call,1
2/23/22,type_1,market_2,repeat_call_1,0
2/23/22,type_1,market_2,repeat_call_2,0
2/23/22,type_1,market_2,repeat_call_3,0
2/23/22,type_1,market_2,repeat_call_4,0
2/23/22,type_1,market_2,repeat_call_5,0
2/23/22,type_1,market_2,repeat_call_6,0
2/23/22,type_1,market_2,repeat_call_7,0
2/23/22,type_5,market_2,initial_call,25
2/23/22,type_5,market_2,repeat_call_1,0
2/23/22,type_5,market_2,repeat_call_2,0
2/23/22,type_5,market_2,repeat_call_3,0
2/23/22,type_5,market_2,repeat_call_4,1
2/23/22,type_5,market_2,repeat_call_5,0
2/23/22,type_5,market_2,repeat_call_6,0
2/23/22,type_5,market_2,repeat_call_7,0
2/23/22,type_2,market_2,initial_call,29
2/23/22,type_2,market_2,repeat_call_1,0
2/23/22,type_2,market_2,repeat_call_2,1
2/23/22,type_2,market_2,repeat_call_3,0
2/23/22,type_2,market_2,repeat_call_4,1
2/23/22,type_2,market_2,repeat_call_5,0
2/23/22,type_2,market_2,repeat_call_6,0
2/23/22,type_2,market_2,repeat_call_7,0
2/23/22,type_3,market_2,initial_call,0
2/23/22,type_3,market_2,repeat_call_1,1
2/23/22,type_3,market_2,repeat_call_2,0
2/23/22,type_3,market_2,repeat_call_3,0
2/23/22,type_3,market_2,repeat_call_4,0
2/23/22,type_3,market_2,repeat_call_5,0
2/23/22,type_3,market_2,repeat_call_6,0
2/23/22,type_3,market_2,repeat_call_7,1
2/23/22,type_4,market_2,initial_call,0
2/23/22,type_4,market_2,repeat_call_1,0
2/23/22,type_4,market_2,repeat_call_2,0
2/23/22,type_4,market_2,repeat_call_3,0
2/23/22,type_4,market_2,repeat_call_4,0
2/23/22,type_4,market_2,repeat_call_5,0
2/23/22,type_4,market_2,repeat_call_6,0
2/23/22,type_4,market_2,repeat_call_7,0
2/24/22,type_1,market_1,initial_call,13
2/24/22,type_1,market_1,repeat_call_1,2
2/24/22,type_1,market_1,repeat_call_2,2
2/24/22,type_1,market_1,repeat_call_3,0
2/24/22,type_1,market_1,repeat_call_4,0
2/24/22,type_1,market_1,repeat_call_5,0
2/24/22,type_1,market_1,repeat_call_6,2
2/24/22,type_1,market_1,repeat_call_7,1
2/24/22,type_2,market_1,initial_call,276
2/24/22,type_2,market_1,repeat_call_1,19
2/24/22,type_2,market_1,repeat_call_2,4
2/24/22,type_2,market_1,repeat_call_3,6
2/24/22,type_2,market_1,repeat_call_4,6
2/24/22,type_2,market_1,repeat_call_5,9
2/24/22,type_2,market_1,repeat_call_6,2
2/24/22,type_2,market_1,repeat_call_7,7
2/24/22,type_3,market_1,initial_call,8
2/24/22,type_3,market_1,repeat_call_1,1
2/24/22,type_3,market_1,repeat_call_2,0
2/24/22,type_3,market_1,repeat_call_3,1
2/24/22,type_3,market_1,repeat_call_4,1
2/24/22,type_3,market_1,repeat_call_5,1
2/24/22,type_3,market_1,repeat_call_6,3
2/24/22,type_3,market_1,repeat_call_7,1
2/24/22,type_5,market_1,initial_call,181
2/24/22,type_5,market_1,repeat_call_1,20
2/24/22,type_5,market_1,repeat_call_2,10
2/24/22,type_5,market_1,repeat_call_3,4
2/24/22,type_5,market_1,repeat_call_4,8
2/24/22,type_5,market_1,repeat_call_5,9
2/24/22,type_5,market_1,repeat_call_6,13
2/24/22,type_5,market_1,repeat_call_7,3
2/24/22,type_4,market_1,initial_call,2
2/24/22,type_4,market_1,repeat_call_1,0
2/24/22,type_4,market_1,repeat_call_2,0
2/24/22,type_4,market_1,repeat_call_3,0
2/24/22,type_4,market_1,repeat_call_4,0
2/24/22,type_4,market_1,repeat_call_5,0
2/24/22,type_4,market_1,repeat_call_6,0
2/24/22,type_4,market_1,repeat_call_7,0
2/24/22,type_1,market_3,initial_call,4
2/24/22,type_1,market_3,repeat_call_1,6
2/24/22,type_1,market_3,repeat_call_2,3
2/24/22,type_1,market_3,repeat_call_3,5
2/24/22,type_1,market_3,repeat_call_4,13
2/24/22,type_1,market_3,repeat_call_5,1
2/24/22,type_1,market_3,repeat_call_6,3
2/24/22,type_1,market_3,repeat_call_7,2
2/24/22,type_2,market_3,initial_call,23
2/24/22,type_2,market_3,repeat_call_1,2
2/24/22,type_2,market_3,repeat_call_2,1
2/24/22,type_2,market_3,repeat_call_3,0
2/24/22,type_2,market_3,repeat_call_4,0
2/24/22,type_2,market_3,repeat_call_5,1
2/24/22,type_2,market_3,repeat_call_6,1
2/24/22,type_2,market_3,repeat_call_7,0
2/24/22,type_3,market_3,initial_call,11
2/24/22,type_3,market_3,repeat_call_1,1
2/24/22,type_3,market_3,repeat_call_2,1
2/24/22,type_3,market_3,repeat_call_3,0
2/24/22,type_3,market_3,repeat_call_4,2
2/24/22,type_3,market_3,repeat_call_5,3
2/24/22,type_3,market_3,repeat_call_6,0
2/24/22,type_3,market_3,repeat_call_7,1
2/24/22,type_4,market_3,initial_call,3
2/24/22,type_4,market_3,repeat_call_1,0
2/24/22,type_4,market_3,repeat_call_2,0
2/24/22,type_4,market_3,repeat_call_3,0
2/24/22,type_4,market_3,repeat_call_4,0
2/24/22,type_4,market_3,repeat_call_5,0
2/24/22,type_4,market_3,repeat_call_6,0
2/24/22,type_4,market_3,repeat_call_7,0
2/24/22,type_5,market_3,initial_call,55
2/24/22,type_5,market_3,repeat_call_1,4
